block_id,segment_id,division,date,window_start,window_end,available_duration_hrs,block_feasible,blocking_train_ids,generation_basis
BLK-032319,SEG-019,Agra,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032320,SEG-020,Delhi,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032321,SEG-021,Agra,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032322,SEG-022,Delhi,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032323,SEG-023,Agra,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032324,SEG-024,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032325,SEG-025,Agra,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032326,SEG-026,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032327,SEG-027,Agra,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032328,SEG-028,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032329,SEG-029,Agra,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032330,SEG-030,Delhi,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032331,SEG-031,Agra,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032332,SEG-032,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032333,SEG-033,Agra,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032334,SEG-034,Delhi,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032335,SEG-035,Agra,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032336,SEG-036,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032337,SEG-037,Agra,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032338,SEG-038,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032339,SEG-039,Agra,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032340,SEG-040,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032341,SEG-041,Agra,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032342,SEG-042,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032343,SEG-043,Agra,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032344,SEG-044,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032345,SEG-045,Agra,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032346,SEG-046,Delhi,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032347,SEG-047,Agra,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032348,SEG-048,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032349,SEG-049,Agra,2025-10-08,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032350,SEG-050,Delhi,2025-10-08,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-032351,SEG-001,Agra,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032352,SEG-002,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032353,SEG-003,Agra,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032354,SEG-004,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032355,SEG-005,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032356,SEG-006,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032357,SEG-007,Agra,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032358,SEG-008,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032359,SEG-009,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032360,SEG-010,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032361,SEG-011,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032362,SEG-012,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032363,SEG-013,Agra,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032364,SEG-014,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032365,SEG-015,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032366,SEG-016,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032367,SEG-017,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032368,SEG-018,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032369,SEG-019,Agra,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032370,SEG-020,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032371,SEG-021,Agra,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032372,SEG-022,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032373,SEG-023,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032374,SEG-024,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032375,SEG-025,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032376,SEG-026,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032377,SEG-027,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032378,SEG-028,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032379,SEG-029,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032380,SEG-030,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032381,SEG-031,Agra,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032382,SEG-032,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032383,SEG-033,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032384,SEG-034,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032385,SEG-035,Agra,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032386,SEG-036,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032387,SEG-037,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032388,SEG-038,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032389,SEG-039,Agra,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032390,SEG-040,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032391,SEG-041,Agra,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032392,SEG-042,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032393,SEG-043,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032394,SEG-044,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032395,SEG-045,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032396,SEG-046,Delhi,2025-10-09,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032397,SEG-047,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032398,SEG-048,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032399,SEG-049,Agra,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032400,SEG-050,Delhi,2025-10-09,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-032401,SEG-001,Agra,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032402,SEG-002,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032403,SEG-003,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032404,SEG-004,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032405,SEG-005,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032406,SEG-006,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032407,SEG-007,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032408,SEG-008,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032409,SEG-009,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032410,SEG-010,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032411,SEG-011,Agra,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032412,SEG-012,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032413,SEG-013,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032414,SEG-014,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032415,SEG-015,Agra,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032416,SEG-016,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032417,SEG-017,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032418,SEG-018,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032419,SEG-019,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032420,SEG-020,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032421,SEG-021,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032422,SEG-022,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032423,SEG-023,Agra,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032424,SEG-024,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032425,SEG-025,Agra,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032426,SEG-026,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032427,SEG-027,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032428,SEG-028,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032429,SEG-029,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032430,SEG-030,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032431,SEG-031,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032432,SEG-032,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032433,SEG-033,Agra,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032434,SEG-034,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032435,SEG-035,Agra,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032436,SEG-036,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032437,SEG-037,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032438,SEG-038,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032439,SEG-039,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032440,SEG-040,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032441,SEG-041,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032442,SEG-042,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032443,SEG-043,Agra,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032444,SEG-044,Delhi,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032445,SEG-045,Agra,2025-10-10,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032446,SEG-046,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032447,SEG-047,Agra,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032448,SEG-048,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032449,SEG-049,Agra,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032450,SEG-050,Delhi,2025-10-10,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032451,SEG-001,Agra,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032452,SEG-002,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032453,SEG-003,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032454,SEG-004,Delhi,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032455,SEG-005,Agra,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032456,SEG-006,Delhi,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032457,SEG-007,Agra,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032458,SEG-008,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032459,SEG-009,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032460,SEG-010,Delhi,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032461,SEG-011,Agra,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032462,SEG-012,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032463,SEG-013,Agra,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032464,SEG-014,Delhi,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032465,SEG-015,Agra,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032466,SEG-016,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032467,SEG-017,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032468,SEG-018,Delhi,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032469,SEG-019,Agra,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032470,SEG-020,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032471,SEG-021,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032472,SEG-022,Delhi,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032473,SEG-023,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032474,SEG-024,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032475,SEG-025,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032476,SEG-026,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032477,SEG-027,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032478,SEG-028,Delhi,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032479,SEG-029,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032480,SEG-030,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032481,SEG-031,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032482,SEG-032,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032483,SEG-033,Agra,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032484,SEG-034,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032485,SEG-035,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032486,SEG-036,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032487,SEG-037,Agra,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032488,SEG-038,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032489,SEG-039,Agra,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032490,SEG-040,Delhi,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032491,SEG-041,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032492,SEG-042,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032493,SEG-043,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032494,SEG-044,Delhi,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032495,SEG-045,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032496,SEG-046,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032497,SEG-047,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032498,SEG-048,Delhi,2025-10-11,00:00,03:43,3.72,1,,Actual timetable interval gap
BLK-032499,SEG-049,Agra,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032500,SEG-050,Delhi,2025-10-11,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032501,SEG-001,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032502,SEG-002,Delhi,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032503,SEG-003,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032504,SEG-004,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032505,SEG-005,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032506,SEG-006,Delhi,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032507,SEG-007,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032508,SEG-008,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032509,SEG-009,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032510,SEG-010,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032511,SEG-011,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032512,SEG-012,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032513,SEG-013,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032514,SEG-014,Delhi,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032515,SEG-015,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032516,SEG-016,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032517,SEG-017,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032518,SEG-018,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032519,SEG-019,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032520,SEG-020,Delhi,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032521,SEG-021,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032522,SEG-022,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032523,SEG-023,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032524,SEG-024,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032525,SEG-025,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032526,SEG-026,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032527,SEG-027,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032528,SEG-028,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032529,SEG-029,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032530,SEG-030,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032531,SEG-031,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032532,SEG-032,Delhi,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032533,SEG-033,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032534,SEG-034,Delhi,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032535,SEG-035,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032536,SEG-036,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032537,SEG-037,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032538,SEG-038,Delhi,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032539,SEG-039,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032540,SEG-040,Delhi,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032541,SEG-041,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032542,SEG-042,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032543,SEG-043,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032544,SEG-044,Delhi,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032545,SEG-045,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032546,SEG-046,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032547,SEG-047,Agra,2025-10-12,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032548,SEG-048,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032549,SEG-049,Agra,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032550,SEG-050,Delhi,2025-10-12,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032551,SEG-001,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032552,SEG-002,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032553,SEG-003,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032554,SEG-004,Delhi,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032555,SEG-005,Agra,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032556,SEG-006,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032557,SEG-007,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032558,SEG-008,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032559,SEG-009,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032560,SEG-010,Delhi,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032561,SEG-011,Agra,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032562,SEG-012,Delhi,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032563,SEG-013,Agra,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032564,SEG-014,Delhi,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032565,SEG-015,Agra,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032566,SEG-016,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032567,SEG-017,Agra,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032568,SEG-018,Delhi,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032569,SEG-019,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032570,SEG-020,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032571,SEG-021,Agra,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032572,SEG-022,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032573,SEG-023,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032574,SEG-024,Delhi,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032575,SEG-025,Agra,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032576,SEG-026,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032577,SEG-027,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032578,SEG-028,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032579,SEG-029,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032580,SEG-030,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032581,SEG-031,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032582,SEG-032,Delhi,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032583,SEG-033,Agra,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032584,SEG-034,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032585,SEG-035,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032586,SEG-036,Delhi,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032587,SEG-037,Agra,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032588,SEG-038,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032589,SEG-039,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032590,SEG-040,Delhi,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032591,SEG-041,Agra,2025-10-13,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-032592,SEG-042,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032593,SEG-043,Agra,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-032594,SEG-044,Delhi,2025-10-13,20:56,00:00,3.07,1,,Actual timetable interval gap
