segment_id,month,division,asset_type,age_years,freight_density_class,monsoon_exposure,grade3_defects_previous_90d,defect_count_month,failure_event,right_censored,monsoon_month
SEG-045,2025-03,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2025-04,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2025-05,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2025-06,Agra,S&T,12,Low,Medium,0,0,0,0,1
SEG-045,2025-07,Agra,S&T,12,Low,Medium,0,0,0,0,1
SEG-045,2025-08,Agra,S&T,12,Low,Medium,0,0,0,0,1
SEG-045,2025-09,Agra,S&T,12,Low,Medium,0,0,0,0,1
SEG-045,2025-10,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2025-11,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-045,2025-12,Agra,S&T,12,Low,Medium,0,0,0,0,0
SEG-046,2024-01,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2024-02,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2024-03,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2024-04,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2024-05,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2024-06,Delhi,S&T,40,High,High,0,0,0,0,1
SEG-046,2024-07,Delhi,S&T,40,High,High,0,0,0,0,1
SEG-046,2024-08,Delhi,S&T,40,High,High,0,0,0,0,1
SEG-046,2024-09,Delhi,S&T,40,High,High,0,0,0,0,1
SEG-046,2024-10,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2024-11,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2024-12,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2025-01,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2025-02,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2025-03,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2025-04,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2025-05,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2025-06,Delhi,S&T,40,High,High,0,0,0,0,1
SEG-046,2025-07,Delhi,S&T,40,High,High,0,0,0,0,1
SEG-046,2025-08,Delhi,S&T,40,High,High,0,0,0,0,1
SEG-046,2025-09,Delhi,S&T,40,High,High,0,0,0,0,1
SEG-046,2025-10,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2025-11,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-046,2025-12,Delhi,S&T,40,High,High,0,0,0,0,0
SEG-047,2024-01,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2024-02,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2024-03,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2024-04,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2024-05,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2024-06,Agra,Traction/OHE,18,High,Low,0,0,0,0,1
SEG-047,2024-07,Agra,Traction/OHE,18,High,Low,0,0,0,0,1
SEG-047,2024-08,Agra,Traction/OHE,18,High,Low,0,0,0,0,1
SEG-047,2024-09,Agra,Traction/OHE,18,High,Low,0,0,0,0,1
SEG-047,2024-10,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2024-11,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2024-12,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2025-01,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2025-02,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2025-03,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2025-04,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2025-05,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2025-06,Agra,Traction/OHE,18,High,Low,0,1,0,0,1
SEG-047,2025-07,Agra,Traction/OHE,18,High,Low,0,0,0,0,1
SEG-047,2025-08,Agra,Traction/OHE,18,High,Low,0,0,0,0,1
SEG-047,2025-09,Agra,Traction/OHE,18,High,Low,0,0,0,0,1
SEG-047,2025-10,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2025-11,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-047,2025-12,Agra,Traction/OHE,18,High,Low,0,0,0,0,0
SEG-048,2024-01,Delhi,Traction/OHE,41,Medium,Low,0,1,0,0,0
SEG-048,2024-02,Delhi,Traction/OHE,41,Medium,Low,0,1,0,0,0
SEG-048,2024-03,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2024-04,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2024-05,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2024-06,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,1
SEG-048,2024-07,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,1
SEG-048,2024-08,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,1
SEG-048,2024-09,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,1
SEG-048,2024-10,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2024-11,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2024-12,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2025-01,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2025-02,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2025-03,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2025-04,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2025-05,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2025-06,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,1
SEG-048,2025-07,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,1
SEG-048,2025-08,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,1
SEG-048,2025-09,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,1
SEG-048,2025-10,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2025-11,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-048,2025-12,Delhi,Traction/OHE,41,Medium,Low,0,0,0,0,0
SEG-049,2024-01,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2024-02,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2024-03,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2024-04,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2024-05,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2024-06,Agra,Track,16,Low,Medium,0,0,0,0,1
SEG-049,2024-07,Agra,Track,16,Low,Medium,0,0,0,0,1
SEG-049,2024-08,Agra,Track,16,Low,Medium,0,0,0,0,1
SEG-049,2024-09,Agra,Track,16,Low,Medium,0,0,0,0,1
SEG-049,2024-10,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2024-11,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2024-12,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2025-01,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2025-02,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2025-03,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2025-04,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2025-05,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2025-06,Agra,Track,16,Low,Medium,0,0,0,0,1
SEG-049,2025-07,Agra,Track,16,Low,Medium,0,0,0,0,1
SEG-049,2025-08,Agra,Track,16,Low,Medium,0,0,0,0,1
SEG-049,2025-09,Agra,Track,16,Low,Medium,0,0,0,0,1
SEG-049,2025-10,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2025-11,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-049,2025-12,Agra,Track,16,Low,Medium,0,0,0,0,0
SEG-050,2024-01,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2024-02,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2024-03,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2024-04,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2024-05,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2024-06,Delhi,Track,21,Low,Medium,0,0,0,0,1
SEG-050,2024-07,Delhi,Track,21,Low,Medium,0,0,0,0,1
SEG-050,2024-08,Delhi,Track,21,Low,Medium,0,0,0,0,1
SEG-050,2024-09,Delhi,Track,21,Low,Medium,0,0,0,0,1
SEG-050,2024-10,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2024-11,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2024-12,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2025-01,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2025-02,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2025-03,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2025-04,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2025-05,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2025-06,Delhi,Track,21,Low,Medium,0,0,0,0,1
SEG-050,2025-07,Delhi,Track,21,Low,Medium,0,0,0,0,1
SEG-050,2025-08,Delhi,Track,21,Low,Medium,0,0,0,0,1
SEG-050,2025-09,Delhi,Track,21,Low,Medium,0,0,0,0,1
SEG-050,2025-10,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2025-11,Delhi,Track,21,Low,Medium,0,0,0,0,0
SEG-050,2025-12,Delhi,Track,21,Low,Medium,0,0,0,0,0
